	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	decision_tree	10	1	0.1109185442328453	0.10549813345221731	0.9012628616991478	0:00:00.136020	0.04838048294186592	{'qtm': 0.5110814, 'qsm': 0.42310926, 'pm': 0.03258862, 'tm': 0.021444947, 'skew_l': 0.009537036, 'var_l': 0.0022387542}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	decision_tree	10	05	0.11782179772853851	0.10856317496870958	0.9097241015458811	0:00:00.664282	0.048943839967250824	{'qtm': 0.4935824, 'qsm': 0.4446987, 'pm': 0.032189943, 'tm': 0.021491082, 'skew_l': 0.0065686586, 'var_l': 0.0014692231}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	decision_tree	10	025	0.12904666364192963	0.11833205998026136	0.9108647174753958	0:00:03.224109	0.053264059126377106	{'qtm': 0.53390634, 'qsm': 0.44980517, 'pm': 0.0069460645, 'tm': 0.0024498808, 'skew_l': 0.006290929, 'var_l': 0.0006015823}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	decision_tree	10	0125	0.13867731392383575	0.127051886430272	0.9116622517846462	0:00:17.177139	0.056991562247276306	{'qtm': 0.5357138, 'qsm': 0.4545, 'pm': 0.004009311, 'tm': 0.0010879341, 'skew_l': 0.004358531, 'var_l': 0.00033044806}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	decision_tree	10	00625	0.14705373346805573	0.12304214843535535	0.8367047954625865	0:01:10.079576	0.08053459972143173	{'qtm': 0.47413182, 'qsm': 0.32735318, 'pm': 0.11478181, 'tm': 0.08146855, 'skew_l': 0.002049575, 'var_l': 0.00021505037}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	random_forest	10	1	0.106181800365448	0.0692028779484318	0.7655527653408434	0:00:00.087593	0.06938294321298599	{'qtm': 0.55397433, 'qsm': 0.39261556, 'pm': 0.053410094, 'tm': 0.0, 'skew_l': 0.0, 'var_l': 0.0}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	random_forest	10	05	0.11723731458187103	0.07351154432844273	0.7063992796940137	0:00:00.354091	0.08350224047899246	{'qtm': 0.5438848, 'qsm': 0.43104964, 'pm': 0.025065571, 'tm': 0.0, 'skew_l': 0.0, 'var_l': 0.0}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	random_forest	10	025	0.12923693656921387	0.0767954940661741	0.7202836299552392	0:00:01.812491	0.09111764281988144	{'qtm': 0.6122271, 'qsm': 0.3831654, 'pm': 0.0046075424, 'tm': 0.0, 'skew_l': 0.0, 'var_l': 0.0}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	random_forest	10	0125	0.13927818834781647	0.0816108582781988	0.7050972707289141	0:00:08.978146	0.10014846920967102	{'qtm': 0.61295605, 'qsm': 0.38704395, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.0, 'var_l': 0.0}
0	R12	['qtm,qsm,pm,tm,skew_l,var_l']	False	0.2	random_forest	10	00625	0.14729845523834229	0.06911654323859433	0.6052013528858189	0:00:54.007093	0.11895857751369476	{'qtm': 0.38085547, 'qsm': 0.21850349, 'pm': 0.23144105, 'tm': 0.16919999, 'skew_l': 0.0, 'var_l': 0.0}
