	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	decision_tree	10	1	0.10467350482940674	0.09600066055537658	0.8756522827386231	0:00:00.260074	0.05073751509189606	{'qtm': 0.5099555, 'qsm': 0.36447507, 'pm': 0.04945128, 'tm': 0.032126, 'var_t': 0.031693224, 'skew_l': 0.012298913}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	decision_tree	10	05	0.12144749611616135	0.11222595542527006	0.9060428076002296	0:00:01.182718	0.05144154652953148	{'qtm': 0.5197834, 'qsm': 0.41214323, 'pm': 0.038480166, 'tm': 0.017486328, 'var_t': 0.0076679373, 'skew_l': 0.004438975}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	decision_tree	10	025	0.13011211156845093	0.12014648423606283	0.9153971538243565	0:00:04.964813	0.05238727480173111	{'qtm': 0.5395505, 'qsm': 0.44523722, 'pm': 0.0055782935, 'tm': 0.000955115, 'var_t': 0.0038571458, 'skew_l': 0.0048217243}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	decision_tree	10	0125	0.13888846337795258	0.12806091904227349	0.9210109904033069	0:00:16.418249	0.054102376103401184	{'qtm': 0.5287356, 'qsm': 0.4603382, 'pm': 0.0027281456, 'tm': 0.0010300333, 'var_t': 0.0043968437, 'skew_l': 0.0027711932}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	decision_tree	10	00625	0.14730218052864075	0.12386925637497455	0.8411976753618677	0:01:11.311689	0.0796503871679306	{'qtm': 0.45517418, 'qsm': 0.34104854, 'pm': 0.12048162, 'tm': 0.078701004, 'var_t': 0.0036867983, 'skew_l': 0.00090785796}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	random_forest	10	1	0.10350543260574341	0.06625499987972802	0.743809706073343	0:00:00.092247	0.07001275569200516	{'qtm': 0.56869805, 'qsm': 0.40624818, 'pm': 0.025053795, 'tm': 0.0, 'var_t': 0.0, 'skew_l': 0.0}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	random_forest	10	05	0.1219913512468338	0.07251754463604687	0.7569413441933956	0:00:00.405444	0.08214855939149857	{'qtm': 0.5824579, 'qsm': 0.41296807, 'pm': 0.0045740376, 'tm': 0.0, 'var_t': 0.0, 'skew_l': 0.0}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	random_forest	10	025	0.13001467287540436	0.07853573722121622	0.7129563413116	0:00:01.948961	0.09226047247648239	{'qtm': 0.6164787, 'qsm': 0.37093875, 'pm': 0.012582533, 'tm': 0.0, 'var_t': 0.0, 'skew_l': 0.0}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	random_forest	10	0125	0.13843774795532227	0.0838859909144494	0.6927365987648454	0:00:09.914104	0.10056039690971375	{'qtm': 0.6379782, 'qsm': 0.36202177, 'pm': 0.0, 'tm': 0.0, 'var_t': 0.0, 'skew_l': 0.0}
0	R31	['qtm,qsm,pm,tm,var_t,skew_l']	False	0.2	random_forest	10	00625	0.14701174199581146	0.0695477296471342	0.5876606260844114	0:00:57.908256	0.12013516575098038	{'qtm': 0.38134158, 'qsm': 0.21170114, 'pm': 0.2363448, 'tm': 0.17061248, 'var_t': 0.0, 'skew_l': 0.0}
