	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	decision_tree	10	1	0.1048215851187706	0.10331641065751279	0.963480643318057	0:00:00.137275	0.028165321797132492	{'qtm': 0.025077019, 'qsm': 0.016826503, 'pm': 0.02710457, 'tm': 0.011016612, 'var_t': 0.016768029, 'qlm': 0.90320724}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	decision_tree	10	05	0.11842500418424606	0.11498413229649548	0.9548460162720843	0:00:00.629343	0.03523648530244827	{'qtm': 0.048117366, 'qsm': 0.028309999, 'pm': 0.027322244, 'tm': 0.0075788056, 'var_t': 0.018469995, 'qlm': 0.8702016}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	decision_tree	10	025	0.1288100779056549	0.12157228857289006	0.9331560461737151	0:00:03.065070	0.04632389917969704	{'qtm': 0.08282456, 'qsm': 0.046892516, 'pm': 0.021587921, 'tm': 0.005933913, 'var_t': 0.032364573, 'qlm': 0.8103965}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	decision_tree	10	0125	0.1393294632434845	0.12427438466583116	0.8902869038845461	0:00:14.897286	0.06345111131668091	{'qtm': 0.20351341, 'qsm': 0.11051102, 'pm': 0.016568322, 'tm': 0.0034043135, 'var_t': 0.0279186, 'qlm': 0.63808435}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	decision_tree	10	00625	0.14662298560142517	0.1085109144774288	0.7385251230245895	0:01:00.535091	0.09885729849338531	{'qtm': 0.106543325, 'qsm': 0.07918009, 'pm': 0.14030781, 'tm': 0.07320174, 'var_t': 0.023142865, 'qlm': 0.57762414}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	random_forest	10	1	0.10870691388845444	0.0996152171999515	0.9405362112800647	0:00:00.095266	0.037020523101091385	{'qtm': 0.0030017768, 'qsm': 0.0034392579, 'pm': 0.008638909, 'tm': 0.00038997523, 'var_t': 0.0010503137, 'qlm': 0.98347974}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	random_forest	10	05	0.11930689215660095	0.10740693799814015	0.9162832228972013	0:00:00.463623	0.04782489314675331	{'qtm': 0.014483445, 'qsm': 0.0026734308, 'pm': 0.006053419, 'tm': 0.0, 'var_t': 0.005633235, 'qlm': 0.9711565}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	random_forest	10	025	0.12986059486865997	0.11143684845410716	0.8916996736457294	0:00:02.221485	0.058940134942531586	{'qtm': 0.03874033, 'qsm': 0.017104382, 'pm': 0.0049325777, 'tm': 0.0, 'var_t': 0.01723449, 'qlm': 0.92198825}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	random_forest	10	0125	0.13872817158699036	0.1066626688400662	0.8075347755628718	0:00:12.436305	0.08200040459632874	{'qtm': 0.12368537, 'qsm': 0.0736169, 'pm': 0.0, 'tm': 0.0, 'var_t': 0.0, 'qlm': 0.8026977}
0	R30	['qtm,qsm,pm,tm,var_t,qlm']	False	0.2	random_forest	10	00625	0.14650987088680267	0.08210814051136195	0.6259779152179165	0:01:06.240193	0.11465738713741302	{'qtm': 0.079212174, 'qsm': 0.0064406637, 'pm': 0.16480328, 'tm': 0.07554812, 'var_t': 0.0, 'qlm': 0.6739958}
