	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	decision_tree	10	1	0.10715541988611221	0.0972415177477135	0.9017281918978002	0:00:00.123619	0.04633823409676552	{'qtm': 0.5129668, 'qsm': 0.4158282, 'pm': 0.040470757, 'tm': 0.020679122, 'skew_l': 0.01005512}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	decision_tree	10	05	0.1174515038728714	0.10808176930607129	0.9057662482638711	0:00:00.572659	0.04980304092168808	{'qtm': 0.49953946, 'qsm': 0.43526238, 'pm': 0.03725324, 'tm': 0.021697668, 'skew_l': 0.0062472457}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	decision_tree	10	025	0.12774525582790375	0.11635747199519522	0.9017628918110444	0:00:02.813170	0.05522768199443817	{'qtm': 0.54167324, 'qsm': 0.43689093, 'pm': 0.0068567414, 'tm': 0.008463969, 'skew_l': 0.0061151157}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	decision_tree	10	0125	0.13845723867416382	0.12677440093510975	0.9126072646487753	0:00:13.907741	0.05660804733633995	{'qtm': 0.5363218, 'qsm': 0.4542037, 'pm': 0.0038822212, 'tm': 0.0011265818, 'skew_l': 0.004465657}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	decision_tree	10	00625	0.14725126326084137	0.12318584615649547	0.8371432483921153	0:00:58.701228	0.08054421842098236	{'qtm': 0.45302388, 'qsm': 0.3510498, 'pm': 0.1147314, 'tm': 0.07934872, 'skew_l': 0.0018461769}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	random_forest	10	1	0.10320831090211868	0.06859571105668347	0.7576863541739489	0:00:00.077269	0.0680585578083992	{'qtm': 0.5689403, 'qsm': 0.39775446, 'pm': 0.03330524, 'tm': 0.0, 'skew_l': 0.0}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	random_forest	10	05	0.12163189053535461	0.07320800560135013	0.7489575889360944	0:00:00.317519	0.0825633630156517	{'qtm': 0.58648664, 'qsm': 0.38623324, 'pm': 0.027280118, 'tm': 0.0, 'skew_l': 0.0}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	random_forest	10	025	0.13145534694194794	0.08098248966516289	0.7012042350436712	0:00:01.585691	0.09438914060592651	{'qtm': 0.63567144, 'qsm': 0.36432853, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.0}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	random_forest	10	0125	0.13881193101406097	0.0841233126612364	0.6867390953454896	0:00:06.998808	0.10152314603328705	{'qtm': 0.63281584, 'qsm': 0.36718416, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.0}
0	R1	['qtm,qsm,pm,tm,skew_l']	False	0.2	random_forest	10	00625	0.14705316722393036	0.0697485354650645	0.5666501103468357	0:00:41.548168	0.12192429602146149	{'qtm': 0.369108, 'qsm': 0.20614442, 'pm': 0.24321312, 'tm': 0.18153445, 'skew_l': 0.0}
