	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	1	0.110058434	0.1018637585606105	0.9030944957273532	0:00:00.217906	0.04732923	{'qtm': 0.5069791, 'qsm': 0.39151886, 'pm': 0.039890666, 'tm': 0.024724511, 'var_t': 0.024177423, 'var_l': 0.0013974347, 'skew_l': 0.011311955}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	05	0.11757816	0.10757688771897272	0.9121047088381119	0:00:01.057911	0.04820552	{'qtm': 0.52849287, 'qsm': 0.42761755, 'pm': 0.022832252, 'tm': 0.009372152, 'var_t': 0.005797378, 'var_l': 0.0011919491, 'skew_l': 0.004695851}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	025	0.12899993	0.11680147759208574	0.9013177166592355	0:00:05.008585	0.055880014	{'qtm': 0.53614223, 'qsm': 0.44702718, 'pm': 0.0066961953, 'tm': 0.0012280832, 'var_t': 0.0043424843, 'var_l': 0.000114328875, 'skew_l': 0.004449513}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	0125	0.13839203	0.12722804316992975	0.9132792815693648	0:00:21.783557	0.05637819	{'qtm': 0.5359881, 'qsm': 0.45145643, 'pm': 0.0031163574, 'tm': 0.0010056066, 'var_t': 0.0052912426, 'var_l': 0.0001974983, 'skew_l': 0.0029447314}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	00625	0.14699048	0.12367864183914115	0.8388713098882906	0:01:38.165997	0.080012165	{'qtm': 0.45831624, 'qsm': 0.34453854, 'pm': 0.106676966, 'tm': 0.0857781, 'var_t': 0.0036105176, 'var_l': 0.00024163864, 'skew_l': 0.00083800085}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	random_forest	10	1	0.110058434	0.06927604596164602	0.7750848059864673	0:00:00.413515	0.0713905	{'qtm': 0.5804341, 'qsm': 0.39873788, 'pm': 0.020828025, 'tm': 0.0, 'var_t': 0.0, 'var_l': 0.0, 'skew_l': 0.0}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	random_forest	10	05	0.11757816	0.07129414877411357	0.7374075980134293	0:00:01.220370	0.080899075	{'qtm': 0.56856877, 'qsm': 0.39917585, 'pm': 0.032255378, 'tm': 0.0, 'var_t': 0.0, 'var_l': 0.0, 'skew_l': 0.0}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	random_forest	10	025	0.12899993	0.07579268001757201	0.7442365652640208	0:00:04.231484	0.088501014	{'qtm': 0.6063327, 'qsm': 0.37982166, 'pm': 0.013845642, 'tm': 0.0, 'var_t': 0.0, 'var_l': 0.0, 'skew_l': 0.0}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	random_forest	10	0125	0.13839203	0.08507194002095306	0.6777305606880065	0:00:18.317150	0.1021343	{'qtm': 0.62859446, 'qsm': 0.37140554, 'pm': 0.0, 'tm': 0.0, 'var_t': 0.0, 'var_l': 0.0, 'skew_l': 0.0}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	random_forest	10	00625	0.14699048	0.06793628895010144	0.5935326056911168	0:01:24.944540	0.1198646	{'qtm': 0.38273966, 'qsm': 0.20493248, 'pm': 0.24049966, 'tm': 0.17182821, 'var_t': 0.0, 'var_l': 0.0, 'skew_l': 0.0}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	1	0.110058434	0.1018637585606105	0.9030944957273532	0:00:00.219922	0.04732923	{'qtm': 0.5069791, 'qsm': 0.39151886, 'pm': 0.039890666, 'tm': 0.024724511, 'var_t': 0.024177423, 'var_l': 0.0013974347, 'skew_l': 0.011311955}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	05	0.11757816	0.10757688771897272	0.9121047088381119	0:00:01.042212	0.04820552	{'qtm': 0.52849287, 'qsm': 0.42761755, 'pm': 0.022832252, 'tm': 0.009372152, 'var_t': 0.005797378, 'var_l': 0.0011919491, 'skew_l': 0.004695851}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	025	0.12899993	0.11680147759208574	0.9013177166592355	0:00:04.970783	0.055880014	{'qtm': 0.53614223, 'qsm': 0.44702718, 'pm': 0.0066961953, 'tm': 0.0012280832, 'var_t': 0.0043424843, 'var_l': 0.000114328875, 'skew_l': 0.004449513}
0	R321	['qtm,qsm,pm,tm,var_t,var_l,skew_l']	False	0.2	decision_tree	10	0125	0.13839203	0.12722804316992975	0.9132792815693648	0:00:22.500030	0.05637819	{'qtm': 0.5359881, 'qsm': 0.45145643, 'pm': 0.0031163574, 'tm': 0.0010056066, 'var_t': 0.0052912426, 'var_l': 0.0001974983, 'skew_l': 0.0029447314}
