	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	1	0.110058434	0.10861517572311884	0.9649997065624952	0:00:00.203599	0.028964488	{'qtm': 0.019787394, 'qsm': 0.012013749, 'pm': 0.012614065, 'tm': 0.0058175228, 'qlm': 0.89866745, 'var_l': 0.008516986, 'skew_l': 0.042582855}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	05	0.11757816	0.11395313026646185	0.9593393614971089	0:00:00.960679	0.03320719	{'qtm': 0.043637972, 'qsm': 0.018650934, 'pm': 0.009667824, 'tm': 0.0034286173, 'qlm': 0.8696471, 'var_l': 0.0065548928, 'skew_l': 0.04841265}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	025	0.12899993	0.12187997451351362	0.9441603705955532	0:00:04.576804	0.04250418	{'qtm': 0.07664467, 'qsm': 0.04239556, 'pm': 0.0063245995, 'tm': 0.004841435, 'qlm': 0.81520873, 'var_l': 0.0034500926, 'skew_l': 0.051134933}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	0125	0.13839203	0.122874078022625	0.8844250078783866	0:00:20.031186	0.064587094	{'qtm': 0.21321167, 'qsm': 0.12869853, 'pm': 0.006394073, 'tm': 0.0033325132, 'qlm': 0.6164712, 'var_l': 0.0019929893, 'skew_l': 0.02989908}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	00625	0.14699048	0.11055940933953444	0.751161502115155	0:01:26.565657	0.09703126	{'qtm': 0.13672297, 'qsm': 0.097446986, 'pm': 0.13567132, 'tm': 0.06356748, 'qlm': 0.5514557, 'var_l': 0.0009483982, 'skew_l': 0.014187167}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	random_forest	10	1	0.110058434	0.10381273353148562	0.9498376647623961	0:00:00.515741	0.034428783	{'qtm': 0.0031333843, 'qsm': 0.0, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.96692735, 'var_l': 0.0, 'skew_l': 0.029939253}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	random_forest	10	05	0.11757816	0.1060321530184752	0.9247819491101101	0:00:01.318687	0.044819728	{'qtm': 0.011777036, 'qsm': 0.00035310324, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9569163, 'var_l': 0.0, 'skew_l': 0.030953579}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	random_forest	10	025	0.12899993	0.11061744338569088	0.8961868555844543	0:00:05.533970	0.057452038	{'qtm': 0.036791995, 'qsm': 0.01821889, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9123509, 'var_l': 0.0, 'skew_l': 0.03263825}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	random_forest	10	0125	0.13839203	0.10642256382254145	0.8256352432028228	0:00:25.068618	0.078474246	{'qtm': 0.12960961, 'qsm': 0.07066711, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.7978643, 'var_l': 0.0, 'skew_l': 0.0018589416}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	random_forest	10	00625	0.14699048	0.08253133201319954	0.605574097596504	0:01:57.841858	0.117152885	{'qtm': 0.081432834, 'qsm': 0.0, 'pm': 0.16906425, 'tm': 0.07654085, 'qlm': 0.67296207, 'var_l': 0.0, 'skew_l': 0.0}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	1	0.110058434	0.10861517572311884	0.9649997065624952	0:00:00.209476	0.028964488	{'qtm': 0.019787394, 'qsm': 0.012013749, 'pm': 0.012614065, 'tm': 0.0058175228, 'qlm': 0.89866745, 'var_l': 0.008516986, 'skew_l': 0.042582855}
0	R021	['qtm,qsm,pm,tm,qlm,var_l,skew_l']	False	0.2	decision_tree	10	05	0.11757816	0.11395313026646185	0.9593393614971089	0:00:00.970567	0.03320719	{'qtm': 0.043637972, 'qsm': 0.018650934, 'pm': 0.009667824, 'tm': 0.0034286173, 'qlm': 0.8696471, 'var_l': 0.0065548928, 'skew_l': 0.04841265}
