0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	1	0.10637054	0.09915203551203176	0.885474911002602	0:00:00.148151
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	05	0.12162248	0.11166241088474428	0.908349764245146	0:00:00.753978
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	025	0.12771493	0.11697009911189526	0.907971214546393	0:00:03.428095
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	0125	0.13867188	0.12698301914672858	0.9113699915664113	0:00:15.200601
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	00625	0.1465674	0.12268367252697229	0.8340793176298645	0:01:12.306358
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	1	0.10707543	0.06921040792358486	0.7565886319199348	0:00:00.308577
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	05	0.115292355	0.07180714154953682	0.7234998228125256	0:00:00.810681
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	025	0.12823428	0.07843597677545729	0.7126298339382281	0:00:03.021787
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	0125	0.13977058	0.08330161344661047	0.691807032800496	0:00:14.269448
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	00625	0.14653537	0.06976090286792815	0.6001218135938968	0:01:07.018254
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	gradient_boost	10	1	0.106890514	0.10090341994656524	0.9680622970287658	0:00:18.922723
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	gradient_boost	10	05	0.118865475	0.11319739316433945	0.9723665184692378	0:01:23.612657
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	gradient_boost	10	025	0.1294602	0.12451016283154749	0.9757710392112375	0:06:26.628868
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	gradient_boost	10	0125	0.13857678	0.13400503560839358	0.9775516113276568	0:28:26.225717
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	gradient_boost	10	00625	0.14704387	0.14094617811829432	0.9761612209607504	2:05:22.883616
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	1	0.109048605	0.10089600335261799	0.9093425995503661	0:00:00.149674
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	05	0.11743503	0.10692309601780302	0.8899273487761038	0:00:00.635992
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	025	0.12840322	0.11669400243542549	0.9066150490922689	0:00:03.475232
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	0125	0.13906355	0.1273493380556375	0.9153110926164182	0:00:16.543986
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	00625	0.1472595	0.12121491129547353	0.8239344499164802	0:01:15.903720
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	1	0.10518595	0.06590888619143859	0.7472319355410623	0:00:00.311617
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	05	0.12039698	0.070725301186448	0.7606231808539731	0:00:00.809743
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	025	0.12895751	0.0788634179325303	0.705791605005164	0:00:03.220777
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	0125	0.13875474	0.08511452862578088	0.6831129434430377	0:00:14.810462
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	random_forest	10	00625	0.14701813	0.06801020254007369	0.6077561844062982	0:01:11.594379
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	1	0.11061524	0.10137568368011288	0.9062461792815374	0:00:00.191978
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	05	0.118200466	0.10763195841024871	0.8971098790312219	0:00:00.838900
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	025	0.12951845	0.11737956797228835	0.9122593915844069	0:00:03.903436
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	0125	0.13880685	0.12856329314952963	0.9246117624752295	0:00:17.776699
0	R32	['qtm,qsm,pm,tm,var_t,var_l']	False	0.2	decision_tree	10	00625	0.14675608	0.12445473307473781	0.8470054078088444	0:01:18.210305
