0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	1	0.10802079	0.10711442167081853	0.9612073842115874	0:00:00.175297
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	05	0.11990489	0.11708832694293857	0.9602390256467174	0:00:00.797898
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	025	0.12940297	0.12360692876726413	0.9428500100202393	0:00:03.037459
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	0125	0.13764113	0.12320317936909567	0.8937914139911679	0:00:14.881218
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	00625	0.14721556	0.10823543686000373	0.7338627612345243	0:01:05.345547
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.108820796	0.10180840612874767	0.9482037456170602	0:00:00.310874
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.117995515	0.10693178902164836	0.9222979014201129	0:00:00.809623
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.128555	0.11086155009059395	0.8898860206602173	0:00:04.226420
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13844645	0.10626397800736649	0.8070835535910842	0:00:20.292840
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.1472263	0.0846145003984666	0.6354722111282022	0:01:35.395165
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	gradient_boost	10	1	0.11143173	0.10959509873782927	0.9812057393410851	0:00:18.308934
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	gradient_boost	10	05	0.11767076	0.1156389624120314	0.9850736664258835	0:01:19.006341
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	gradient_boost	10	025	0.13100208	0.1284813416772134	0.9888202164449172	0:05:55.428349
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	gradient_boost	10	0125	0.1395533	0.13690410805713185	0.9889214969208195	0:26:20.572990
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	gradient_boost	10	00625	0.14719847	0.14313230891732598	0.9857371790832965	1:54:18.012847
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	1	0.108126946	0.1086445031960053	0.9561301817671547	0:00:00.178453
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	05	0.11862755	0.11620373422308179	0.9598728885531342	0:00:00.786940
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	025	0.12937115	0.12279666489625332	0.94374097765515	0:00:03.664010
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	0125	0.13933408	0.12232076437750442	0.8789204666671447	0:00:16.398188
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	00625	0.14677523	0.11445177881580935	0.778215079491355	0:01:12.322107
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.10582805	0.09842708857548689	0.9415469551990879	0:00:00.411550
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.11905833	0.10899195990969344	0.9274493408992786	0:00:01.019849
