	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	decision_tree	10	1	0.1076853945851326	0.10797100008651903	0.9633162338536866	0:00:00.157815	0.029212145134806633	{'qtm': 0.019989783, 'qsm': 0.011407815, 'pm': 0.013527376, 'tm': 0.009081654, 'skew_l': 0.03943735, 'qlm': 0.89897585, 'var_l': 0.0075801574}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	decision_tree	10	05	0.11749017983675003	0.11432299384170806	0.9617345014116189	0:00:00.732908	0.03221831098198891	{'qtm': 0.042682655, 'qsm': 0.022206238, 'pm': 0.008021749, 'tm': 0.0052221525, 'skew_l': 0.049935587, 'qlm': 0.86557597, 'var_l': 0.0063556475}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	decision_tree	10	025	0.12931127846240997	0.12207719412264274	0.9347813482194361	0:00:03.720612	0.04595066234469414	{'qtm': 0.0860684, 'qsm': 0.041264206, 'pm': 0.005685912, 'tm': 0.0053146584, 'skew_l': 0.042371877, 'qlm': 0.8155697, 'var_l': 0.0037252442}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	decision_tree	10	0125	0.13899658620357513	0.1228769199169724	0.8828709103351192	0:00:17.022410	0.06527519226074219	{'qtm': 0.20687442, 'qsm': 0.13599153, 'pm': 0.008052838, 'tm': 0.00017685385, 'skew_l': 0.03249275, 'qlm': 0.61486375, 'var_l': 0.0015478642}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	decision_tree	10	00625	0.14717020094394684	0.11133432694443757	0.7569497614993368	0:01:12.288951	0.09617183357477188	{'qtm': 0.18743299, 'qsm': 0.060505345, 'pm': 0.125621, 'tm': 0.07495913, 'skew_l': 0.015889667, 'qlm': 0.53461677, 'var_l': 0.0009751168}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	random_forest	10	1	0.11090601980686188	0.1018777955616012	0.9518999765630302	0:00:00.111370	0.034187767654657364	{'qtm': 0.00044316935, 'qsm': 0.00051315303, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.027960652, 'qlm': 0.970596, 'var_l': 0.0004870165}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	random_forest	10	05	0.1165798082947731	0.10526213305088816	0.920319033610833	0:00:00.528473	0.04564785584807396	{'qtm': 0.013883162, 'qsm': 0.0014369041, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.029182944, 'qlm': 0.95549697, 'var_l': 0.0}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	random_forest	10	025	0.12756392359733582	0.11019160466613435	0.9007784282292209	0:00:02.558954	0.05559863895177841	{'qtm': 0.040890954, 'qsm': 0.020860756, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.033845894, 'qlm': 0.9044024, 'var_l': 0.0}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	random_forest	10	0125	0.1379391849040985	0.10690851550393926	0.8199872607617033	0:00:17.107885	0.07919786125421524	{'qtm': 0.1275299, 'qsm': 0.067565076, 'pm': 0.0, 'tm': 0.0, 'skew_l': 0.0014739241, 'qlm': 0.8034311, 'var_l': 0.0}
0	R102	['qtm,qsm,pm,tm,skew_l,qlm,var_l']	False	0.2	random_forest	10	00625	0.1471070945262909	0.08269041497597819	0.6223368301817069	0:01:27.338250	0.11548836529254913	{'qtm': 0.08449726, 'qsm': 0.0, 'pm': 0.16480835, 'tm': 0.08095739, 'skew_l': 0.0, 'qlm': 0.669737, 'var_l': 0.0}
