	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03481928839913012	0.9098200866631204	0:00:00.185265
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.04650921965085798	0.931121968005856	0:00:00.831092
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.030833846209938776	0.7785186159453555	0:00:03.826762
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04694182697102172	0.7383715074918933	0:00:17.410791
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:19.932032
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.036010033852114896	0.9132656037316694	0:00:00.187938
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.046403675256754894	0.9311288393238912	0:00:00.890634
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.030903370403069917	0.7791200891485123	0:00:04.420065
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04692961765065856	0.7382998314196965	0:00:18.551610
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:20.115718
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03609452493315879	0.9142001627160284	0:00:00.189444
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.04628454616841463	0.9323705220297236	0:00:00.825725
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.030917599130847774	0.7798573642618148	0:00:04.470702
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04693169233246113	0.7383126316951758	0:00:18.369749
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:21.008363
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03574537583324885	0.9181367375902499	0:00:00.184736
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.04634331761035269	0.9307942487896272	0:00:00.872530
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.03093161989578005	0.7796787020362818	0:00:04.387145
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04692961765065856	0.7382998314196965	0:00:18.136723
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:20.819632
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.036007383306959635	0.9130989707476476	0:00:00.186699
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.046593781143682934	0.9307854960256328	0:00:00.826358
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.030911786190016163	0.7794745670089298	0:00:04.341048
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04693975273860573	0.738358705513512	0:00:18.283196
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:22.063398
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03601091487629756	0.9132901250368852	0:00:00.231138
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.04649565622604907	0.9310346039569828	0:00:00.988683
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.03090349975822033	0.7793252378749904	0:00:04.070754
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04693767841422628	0.7383436044756396	0:00:18.424933
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:21.398748
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03609446369482003	0.9142025703791516	0:00:00.229538
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.05029017478227616	0.04649384943318738	0.9304035259471968	0:00:01.023524
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.03092320898754825	0.7795111043344731	0:00:04.120463
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04692961765065856	0.7382998314196965	0:00:19.031369
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:21.396774
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	1	0.03766568750143051	0.03522433884232423	0.9172721909003599	0:00:00.185452
1	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	05	0.050290174782276154	0.046445598830804444	0.9300660100265532	0:00:01.033415
2	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	025	0.03159985691308975	0.030923208987548252	0.7795111043344731	0:00:04.198194
3	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	0125	0.05277734249830246	0.04692961765065856	0.7382998314196965	0:00:19.047066
4	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	decision_tree	10	00625	0.06179742142558098	0.052715959566017684	0.5967159018188203	0:01:24.384650
