	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.12964220345020294	0.07617011102257548	0.7281838707104028	0:00:04.909964
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.13850146532058716	0.08525147309641748	0.6775700055668933	0:00:22.331083
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.14691272377967834	0.06872555572269981	0.5926576625218073	0:01:53.279241
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10898863524198532	0.06866243592723077	0.7582306629937953	0:00:00.241658
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.11776209622621535	0.07388452938597881	0.7076348406310942	0:00:01.056808
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.12863150238990784	0.0762805240380105	0.7259541273721053	0:00:05.081050
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.1387421488761902	0.08407892920542884	0.6800299468723201	0:00:23.360194
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.14735932648181915	0.06954114239348394	0.5971968792114573	0:01:54.421243
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10952535271644592	0.06831905794539894	0.7773805864254828	0:00:00.249986
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.11746527254581453	0.07202246431462489	0.7357646093574404	0:00:01.041658
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.1289726197719574	0.07753165392473804	0.7132589150873341	0:00:04.871077
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.13887211680412292	0.08361376746540293	0.6950905930247947	0:00:22.213900
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.1472243368625641	0.07016249230256502	0.6039469090626248	0:01:46.231563
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10833708196878432	0.06975572848884835	0.7817481179937921	0:00:00.242809
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.1185845509171486	0.07278913423342273	0.7299485612524733	0:00:01.062064
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.1278502643108368	0.07820774535298651	0.7028879303057246	0:00:04.945464
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.13880042731761932	0.08376193577378432	0.6934933629516797	0:00:22.475575
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.14682911336421967	0.06930304021899318	0.6089744775084338	0:01:47.481931
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10772455483675004	0.06929671381037425	0.7430761033981063	0:00:00.258414
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.1214226484298706	0.07598990219413304	0.7265964588529074	0:00:01.052090
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.12996740639209747	0.07780735015118494	0.7265032208402874	0:00:04.854529
